Year,Conference,Filename,Title,Authors,G1,G2,G3,G4,G5,G6,G7,T1,T2,Q1,Q2,Q3,Flag_Grad,Flag_HighQ,Flag_WB,Flag_NoEcon,Flag_NoCode,Flag_NoReal,Traditional_Score
2023,USENIX,sec23fall-prepub-34-liu-aishan.pdf,"XX-Adv: Physical Adversarial Object Attacks against X-ray Prohibited Item Detection Aishan Liu1*, Jun Guo1*, Jiakai Wang2, Siyuan Liang3, Renshuai Tao","Aishan Liu1*, Jun Guo1*, Jiakai Wang2, Siyuan Liang3, Renshuai Tao1, Wenbo Zhou4, Cong Liu5, Xianglong Liu1;2;6†, Dacheng Tao7 1Beihang University,2Zhongguancun Laboratory,3Chinese Academy of Sciences",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23fall-prepub-353-sandoval.pdf,"Lost at C: A User Study on the Security Implications of Large Language Model Code Assistants Gustavo Sandoval∗, Hammond Pearce∗, Teo Nys, Ramesh Karri","of Large Language Model Code Assistants Gustavo Sandoval∗, Hammond Pearce∗, Teo Nys, Ramesh Karri, Siddharth Garg, Brendan Dolan-Gavitt New York University Abstract Large Language Models (LLMs) such a",def,,DL,Other,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2023,USENIX,sec23fall-prepub-421-li-xiaoguang.pdf,"Fine-grained Poisoning Attack to Local Differential Privacy Protocols for Mean and Variance Estimation Xiaoguang Li1,2∗Ninghui Li2Wenhai Sun2Neil Zhen","for Mean and Variance Estimation Xiaoguang Li1,2∗Ninghui Li2Wenhai Sun2Neil Zhenqiang Gong3Hui Li1 1Xidian University,2Purdue University,3Duke University Abstract Although local differential privacy (",atk,Poisoning,Both,Other,YES,NO,NO,White-box,Full,YES,High,Low,1,1,1,0,1,1,5
2023,USENIX,sec23fall-prepub-427-yang-yuchen.pdf,"PRIVATE FL: Accurate, Differentially Private Federated Learning via Personalized Data Transformation Yuchen Yang∗, Bo Hui∗, Haolin Yuan∗, Neil Gong†, ","via Personalized Data Transformation Yuchen Yang∗, Bo Hui∗, Haolin Yuan∗, Neil Gong†, and Yinzhi Cao The Johns Hopkins University,†Duke University Abstract Federated learning (FL) enables multiple cli",def,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23fall-prepub-85-fu-chong.pdf,"FREE EAGLE : Detecting Complex Neural Trojans in Data-Free Cases Chong Fu1, Xuhong Zhang1, Shouling Ji1, Ting Wang2, Peng Lin3, Y anghe Feng4, and Jia","FREE EAGLE : Detecting Complex Neural Trojans in Data-Free Cases Chong Fu1, Xuhong Zhang1, Shouling Ji1, Ting Wang2, Peng Lin3, Y anghe Feng4, and Jianwei Yin1 1Zhejiang University ,2Pennsylvania Stat",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_136-li_zheng-prepub.pdf,UnGANable: Defending Against GAN-based Face Manipulation Zheng Li1Ning Yu2Ahmed Salem3Michael Backes1Mario Fritz1Yang Zhang1 1CISPA Helmholtz Center f,1CISPA Helmholtz Center for Information Security 2Salesforce Research3Microsoft Research Abstract Deepfakes pose severe threats of visual misinformation to our society. One representative deepfake app,def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_146-prokos-prepub.pdf,"Squint Hard Enough: Attacking Perceptual Hashing with Adversarial Machine Learning Jonathan Prokos1, Neil Fendley2, Matthew Green1, Roei Schuster3, E","Jonathan Prokos1, Neil Fendley2, Matthew Green1, Roei Schuster3, Eran Tromer4, Tushar M. Jois1, and Yinzhi Cao1 1Johns Hopkins University, jprokos4@gmail.com, {jois, mgreen, yzcao}@cs.jhu.edu 2Johns ",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_349-cao-prepub.pdf,You Can’t See Me: Physical Removal Attacks on LiDAR-based Autonomous Vehicles Driving Frameworks Yulong Cao University of MichiganS. Hrushikesh Bhupat,Vehicles Driving Frameworks Yulong Cao University of MichiganS. Hrushikesh Bhupathiraju University of FloridaPirouz Naghavi University of Florida,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_372-yue-prepub.pdf,"Gradient Obfuscation Gives a False Sense of Security in Federated Learning Kai Yue,1Richeng Jin,2Chau-Wai Wong,1Dror Baron,1and Huaiyu Dai1 1North Car","Gradient Obfuscation Gives a False Sense of Security in Federated Learning Kai Yue,1Richeng Jin,2Chau-Wai Wong,1Dror Baron,1and Huaiyu Dai1 1North Carolina State University; {kyue, chauwai.wong, dzbar",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_388-rosenberg-prepub (1).pdf,Fairness Properties of Face Recognition and Obfuscation Systems Harrison Rosenberg University of Wisconsin–MadisonBrian Tang University of MichiganKas,Fairness Properties of Face Recognition and Obfuscation Systems Harrison Rosenberg University of Wisconsin–MadisonBrian Tang University of MichiganKassem Fawaz University of Wisconsin–Madison,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_388-rosenberg-prepub.pdf,Fairness Properties of Face Recognition and Obfuscation Systems Harrison Rosenberg University of Wisconsin–MadisonBrian Tang University of MichiganKas,Fairness Properties of Face Recognition and Obfuscation Systems Harrison Rosenberg University of Wisconsin–MadisonBrian Tang University of MichiganKassem Fawaz University of Wisconsin–Madison,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,sec23summer_406-liu_zhibo-prepub.pdf,"Decompiling x86 Deep Neural Network Executables Zhibo Liu, Yuanyuan Yuan, Shuai Wang∗ The Hong Kong University of Science and Technology {zliudc,yyuan","Decompiling x86 Deep Neural Network Executables Zhibo Liu, Yuanyuan Yuan, Shuai Wang∗ The Hong Kong University of Science and Technology {zliudc,yyuanaq,shuaiw}@cse.ust.hkXiaofei Xie Singapore Managem",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-ahmed-shimaa.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.Tubes Among Us: Analog Attack on  Automatic Speaker Identification Shimaa Ahmed and Yash Wani, University of Wisconsin-Madison;   Ali Shahin Shamsabadi, Alan Turing Institute; M",atk,Evasion,DL,Audio,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2023,USENIX,usenixsecurity23-aonzo.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access to the Proceedings of the  32nd USENIX Security Symposium  is sponsored by USENIX.Humans vs. Machines in Malware Classification Simon",def,,Both,Malware,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2023,USENIX,usenixsecurity23-bai.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.Villain : Backdoor Attacks Against  Vertical Split Learning Yijie Bai and Yanjiao Chen, Zhejiang University; Hanlei Zhang and Wenyuan Xu,  Zhejing University; Haiqin Weng and Do",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-bethany.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Mazal Bethany, Andrew Seong, Samuel Henrique Silva,   Nicole Beebe, Nishant Vishwamitra, and Peyman Najafirad,   The University of Texas at San Antonio https://www.usenix.org/conference/usenixsecurity",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-carlini.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.Extracting Training Data from Diffusion Models Nicholas Carlini, Google; Jamie Hayes, DeepMind; Milad Nasr and   Matthew Jagielski, Google; Vikash Sehwag, Princeton University; ",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-chen-guangke.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.QFA2SR: Query-Free Adversarial Transfer Attacks  to Speaker Recognition Systems Guangke Chen, Yedi Zhang, and Zhe Zhao, ShanghaiTech University; Fu Song,  ShanghaiTech Universit",atk,Evasion,DL,Audio,YES,YES,NO,Black-box,Full,NO,,Low,0,0,0,0,0,1,1
2023,USENIX,usenixsecurity23-chen-min.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Facial Recognition Systems Min Chen, CISPA Helmholtz Center for Information Security; Zhikun Zhang,   CISPA Helmholtz Center for Information Security and Stanford University;   Tianhao Wang, Universit",def,Privacy,DL,Images,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2023,USENIX,usenixsecurity23-chen-yizheng.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access to the Proceedings of the  32nd USENIX Security Symposium  is sponsored by USENIX.Continuous Learning for Android Malware Detection Y",def,,DL,Malware,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-christou.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.IvySyn: Automated Vulnerability Discovery   in Deep Learning Frameworks Neophytos Christou, Di Jin, and Vaggelis Atlidakis, Brown University;   Baishakhi Ray, Columbia Universit",def,,DL,Other,YES,YES,YES,White-box,Full,NO,High,Low,0,1,1,0,0,0,2
2023,USENIX,usenixsecurity23-deng-zizhuang.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Zizhuang Deng, Guozhu Meng, Kai Chen, Tong Liu, and Lu Xiang, SKLOIS,   Institute of Information Engineering, Chinese Academy of Sciences, China;   School of Cyber Security, University of Chinese Acad",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-eisenhofer.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.No more Reviewer #2: Subverting Automatic   Paper-Reviewer Assignment using Adversarial Learning Thorsten Eisenhofer, Ruhr University Bochum; Erwin Quiring, Ruhr University Boch",atk,Evasion,DL,Text,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-eykholt.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Evaluation Toolkit (for Evasion) Kevin Eykholt, Taesung Lee, Douglas Schales, Jiyong Jang, and  Ian Molloy, IBM Research; Masha Zorin, University of Cambridge https://www.usenix.org/conference/usenixs",atk,Evasion,DL,Malware,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-gao.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.PCAT: Functionality and Data Stealing   from Split Learning by Pseudo-Client Attack Xinben Gao and Lan Zhang, University of Science and Technology of China https://www.usenix.or",atk,Privacy,DL,Images,YES,YES,NO,Black-box,Partial,YES,High,Low,1,1,0,0,0,1,3
2023,USENIX,usenixsecurity23-jia.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.PORE: Provably Robust Recommender Systems  against Data Poisoning Attacks Jinyuan Jia, The Pennsylvania State University;   Yupei Liu, Yuepeng Hu, and Neil Zhenqiang Gong, Duke ",def,Poisoning,Both,Other,YES,YES,NO,White-box,Full,NO,High,Low,0,1,1,0,0,1,3
2023,USENIX,usenixsecurity23-li-heng.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","FCG Based Android Malware Detection under  Incomplete Feature Information Heng Li, Huazhong University of Science and Technology; Zhang Cheng, NSFOCUS  Technologies Group Co., Ltd. and Huazhong Univer",atk,Evasion,DL,Malware,YES,NO,NO,Black-box,,NO,High,Low,0,1,0,0,1,1,3
2023,USENIX,usenixsecurity23-li-xinfeng.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.Learning Normality is Enough: A Software-based  Mitigation against Inaudible Voice Attacks Xinfeng Li, Xiaoyu Ji, and Chen Yan, USSLAB, Zhejiang University; Chaohao Li,  USSLAB,",def,Evasion,DL,Audio,YES,NO,NO,Gray-box,,NO,Low,Low,0,0,0,0,1,1,2
2023,USENIX,usenixsecurity23-liu-qi.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.NeuroPots : Realtime Proactive Defense against  Bit-Flip Attacks in Neural Networks Qi Liu, Lehigh University; Jieming Yin, Nanjing University of Posts and  Telecommunications; ",def,,DL,Images,YES,NO,NO,White-box,Full,YES,High,Low,1,1,1,0,1,1,5
2023,USENIX,usenixsecurity23-lucas.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.Adversarial Training for Raw-Binary   Malware Classifiers Keane Lucas, Samruddhi Pai, Weiran Lin, and Lujo Bauer, Carnegie Mellon University;   Michael K. Reiter, Duke Universit",def,Evasion,DL,Malware,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-lukas.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.PTW: Pivotal Tuning Watermarking   for Pre-Trained Image Generators Nils Lukas and Florian Kerschbaum, University of Waterloo https://www.usenix.org/conference/usenixsecurity23/",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-lv.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Peizhuo Lv, Chang Yue, Ruigang Liang, and Yunfei Yang, SKLOIS, Institute of  Information Engineering, Chinese Academy of Sciences, China; School of   Cyber Security, University of Chinese Academy of S",atk,Poisoning,DL,Images,YES,YES,NO,White-box,,YES,High,High,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-man.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Misclassification Attack Detection for Autonomous  Systems Using Spatiotemporal Consistency Yanmao Man, University of Arizona; Raymond Muller, Purdue University;   Ming Li, University of Arizona; Z. B",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-mink.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","A Qualitative Root Cause Analysis of Barriers to  Adversarial Machine Learning Defenses in Industry Jaron Mink, University of Illinois at Urbana-Champaign; Harjot Kaur,   Leibniz University Hannover; ",def,Multiple,Both,Other,YES,NO,NO,Black-box,,NO,,Low,0,0,0,0,1,1,2
2023,USENIX,usenixsecurity23-mozaffari.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Federated Learning to Resist Poisoning Attacks Hamid Mozaffari, Virat Shejwalkar, and Amir Houmansadr,   University of Massachusetts Amherst https://www.usenix.org/conference/usenixsecurity23/presenta",def,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-mukherjee.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","Kunal Mukherjee, Joshua Wiedemeier, Tianhao Wang, James Wei,  Feng Chen, Muhyun Kim, Murat Kantarcioglu, and Kangkook Jee,  The University of Texas at Dallas https://www.usenix.org/conference/usenixse",atk,Evasion,DL,Malware,YES,YES,NO,Black-box,Partial,NO,High,Low,0,1,0,0,0,1,2
2023,USENIX,usenixsecurity23-pan.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","a Multiplicity of Deep Learning Paradigms Minzhou Pan and Yi Zeng, Virginia Tech; Lingjuan Lyu, Sony AI;   Xue Lin, Northeastern University; Ruoxi Jia, Virginia Tech https://www.usenix.org/conference/",def,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-prokos.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.Squint Hard Enough: Attacking Perceptual Hashing  with Adversarial Machine Learning Jonathan Prokos, Johns Hopkins University; Neil Fendley, Johns Hopkins University  Applied Ph",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-qi.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","for Detecting Backdoor Poison Samples Xiangyu Qi, Tinghao Xie, Jiachen T. Wang, Tong Wu, Saeed Mahloujifar,  and Prateek Mittal, Princeton University https://www.usenix.org/conference/usenixsecurity23",def,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-rathee.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","32nd USENIX Security Symposium  is sponsored by USENIX.Secure Floating-Point Training Deevashwer Rathee, University of California, Berkeley; Anwesh Bhattacharya,  Divya Gupta, and Rahul Sharma, Micros",def,,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-shan.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","by Text-to-Image Models Shawn Shan, Jenna Cryan, Emily Wenger, Haitao Zheng,  Rana Hanocka, and Ben Y. Zhao, University of Chicago https://www.usenix.org/conference/usenixsecurity23/presentation/shan",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-sheatsley (1).pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.The Space of Adversarial Strategies Ryan Sheatsley, Blaine Hoak, Eric Pauley, and Patrick McDaniel,   University of Wisconsin-Madison https://www.usenix.org/conference/usenixsec",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,USENIX,usenixsecurity23-sheatsley.pdf,"This paper is included in the Proceedings of the  32nd USENIX Security Symposium. August 9–11, 2023 • Anaheim, CA, USA 978-1-939133-37-3 Open access t","is sponsored by USENIX.The Space of Adversarial Strategies Ryan Sheatsley, Blaine Hoak, Eric Pauley, and Patrick McDaniel,   University of Wisconsin-Madison https://www.usenix.org/conference/usenixsec",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
